id	text	metadata	region_main_id	region_main	region_sub_id	region_sub	date_str	date_min	date_max	date_circa
277738	νουμηνιος νουμηνιου χαιρε.	Bith. — Kios (Gemlik) — 150-100 BC	1702	Asia Minor	1666	Bithynia	 150-100 BC	-150.0	-100.0	0.0
344480	[--]δωρος [--]υσιμαχου.	Aeg. Islands — Samos Isl. — Heraion — 1st c. BC/1st c. AD — MDAI(A) 75 (1960) 175, 92	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1665	Samos (IG XII,6) 	 1st c. BC/1st c. AD 	-100.0	199.0	0.0
79083	καλλιστοκρατης ευακου και η μητηρ αυτου φιλα ευρυδικου ισιδι.	Amorgos — Aegiale — 2nd c. BC	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1443	Amorgos and vicinity (IG XII,7) 	 2nd c. BC	-200.0	-101.0	0.0
240194	[εις την εορτην] χειη.	Phokis — Delphi — 171 or 169 BC — SEG 31.542[b]; BE 1982.191 — Bosquet — BCH 105.407-416	1698	Central Greece (IG VII-IX)	1272	Delphi 	 171 or 169 BC 	-169.0	-169.0	1.0
27699	θεοις πατριοις και τη πατριδι. ποπλιος λικινιος ποπλιου υιος αιμιλια πρεισκος ιουουεντιανος αρχιερευς δια βιου τας καταλυσεις τοις απο της οικουμενης επι τα ισθμια παραγεινομενοις αθληταις κατεσκευασεν. ο αυτος και το παλαιμονιον συν τοις προσκοσμημασιν και το εναγιστηριον και την ιεραν εισοδον και τους των πατριων θεων βωμους συν τω περιβολω και προναω και τους ενκριτηριους οικους και του ηλιου τον ναον και το εν αυτω αγαλμα και τον περιβολον τον τε περιβολον της ιερας ναπης και τους εν αυτη ναους δημητρος και κορης και διονυσου και αρτεμιδος συν τοις εν αυτοις αγαλμασιν και προσκοσμημασιν και προναοις εκ των ιδιων εποιησεν και τους ναους της ευετηριας και της κορης και το πλουτωνειον και τας αναβασεις και τα αναλημματα υπο σεισμων και παλαιοτητος διαλελυμενα επεσκευασεν ο αυτος και την στοαν την προς τω σταδιω συν τοις κεκαμαρωμενοις οικοις και προσκοσμημασιν υπερ αγορανομιας ανεθηκεν. υποσχεσις 0 λικινιου πρεισκου εαν μοι πωλησητε της λεγ[ο]μενης ρηγλια[-----]-πο[----------].	Korinthia — Isthmos — 2nd c. AD	1690	Peloponnesos (IG IV-[VI])	1667	Saronic Gulf, Corinthia, and the Argolid (IG IV) 	 2nd c. AD	101.0	200.0	0.0
270057	[--- οικω τωδε τ]ω σεβασμι[ω ---].	Phryg., N. — Nakoleia (Seyitgazi) — 5th c. AD or later	1702	Asia Minor	1679	Phrygia	 5th c. AD or later	401.0	500.0	1.0
303913	θεων θεονος χρηστε χαιρε.	Kypros — Amathous: Southwestern necropolis — 2nd/3rd c. AD — RDAC (1982) 189, 5	1680	Cyprus ([IG XV])	1681	unspecified subregion	 2nd/3rd c. AD 	101.0	300.0	0.0
345946	μαρκος αυρηλιος μολιανος σωκρατους την σωματοθηκην εμαυτω και τοις προενουσι τω [π]ατρι μου σωκρατει και τη γυναικι μου αυρηλια ναννηλιδι [------------]ρι και [-------------------------] εαν βουληθωσιν μονον ετερω δε [ ουδενι επει ο πειρασας εκτεισει ----------].	Pisidia — Termessos (Güllük Dağı) — after 212 AD — Epigr. Forsch. in Termessos III (1994) 21, 16	1702	Asia Minor	1671	Pisidia	 after 212 AD 	212.0	212.0	0.0
141554	ετους βπυ. ενθαδε κατακιτε λεξε ταχος αυρηλιος μαρκιανος σαλλουστιου κωμης φισωρου ορων αντιοχεων ετων ιθ. εαν τις τολμηση ανυξε τον σορον τουτον ανευ των ιδιων αυτου δωση τω ταμιω χ[ρ]υσου λιτραν μιαν. α ω.	Italia (Venetia) — Iulia Concordia — 418/419 AD	1696	Sicily, Italy, and the West (IG XIV)	1689	Italy, incl. Magna Graecia	 418/419 AD	418.0	419.0	0.0
170951	βακχιος κοννιωνος ετων -.	Thrace — Byzantion (Istanbul) — 2nd c. BC — Fıratlı-Robert (1964) 135 — SEG 24.793	1697	Thrace and the Lower Danube (IG X)	1687	Thrace and Moesia Inferior 	 2nd c. BC 	-200.0	-101.0	0.0
351933	αγαθη [ τυχη ]. η βουλη και [ο δημος ετει]μησεν το[ν αρχιερεα] των σεβα[στων ------] ατειμητο[ν φιλοτει]μησαμεν[ον ενδοξως] εκ θειας φ[ιλοδωριας η]μερων πε[ντε ζυγους - σι]δηροκον[τρων ανα ζυγον] υπερ ψυχ[ης αγωνισαμε]νον εν δε [τω λοιπω κυνη]γεσιω ζυγο[υς - των δε] φιλοτειμιω[ν τοις οξε]σιν ανα ζυγ[ον θεατρο]κυνηγεσ[ιων δε ---] [---------].	Ionia — Miletos — late 2nd c. AD? — MDAI(I) 35 (1985) 124, 1 — SEG 35.1132	1702	Asia Minor	1688	Ionia	 late 2nd c. AD? 	151.0	200.0	1.0
329650	ην οσα τερπνα τοκευσι και εις γαμον εβλεπεν ηδη θευδωρας ματηρ ελπισι κλειοροδη ταν δε αιδας ασστρεπτον υπο ζοφον ειλετο κουραν ουδε οι ειμεροεν καλλος ερυκε μορον. ω μακαρος τεκνου διονυσιος ουχ ελεν αλγη αλλα βαθυν λαθας ηλθε παροιθε δομον.	Italia — Puteoli (Pozzuoli) — late 3rd c. BC — RAAN 8 (1924) 113-122	1696	Sicily, Italy, and the West (IG XIV)	1689	Italy, incl. Magna Graecia	 late 3rd c. BC 	-250.0	-201.0	0.0
149108	[σ]τρατηγουντος μαρκου ουλπ[ιου --] ητραδωρα ευμαρου α[πελευθερ----] λυτρον λαβουσα παρα [----].	Magnesia — Demetrias: Volos — Roman period	1698	Central Greece (IG VII-IX)	899	Thessaly (IG IX,2) 	 Roman period	-200.0	600.0	0.0
317966	[ορ]οι θηκαιων θιασιταν εκαταισταν των συν αυλωι γαβινιωι γαβινιας φιλερωτι.	Kos Isl. — Kos — 1st c. BC — SEG 57.779	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1646	Cos and Calymna (IG XII,4)	 1st c. BC 	-100.0	-1.0	0.0
319793	βωμος αουαιου εποισεν σαχρος.	Pal. — Bashan, Masḥara — 2nd-early 3rd c. AD — SBFLA 26 (1976) 180, 3	1693	Greater Syria and the East	1657	Palaestina	 2nd-early 3rd c. AD 	101.0	250.0	0.0
239331	[επε]ιδη α συνοδος των εν αθηναις τε[χνι]ταν τιμωσα μεν και σεβομενα τον θειον δ[ια] [π]αντος αυξειν δε προαιρειμενα τα νομιμα και τα πατρια των θεων και αρχομενα απ[ο] [τ]ουτων τα μεγιστα και καλλιστα διαπεπρακται των ποτι δοξαν ανηκοντων κα[ι] [μ]ναμαν εις τον απαντα χρονον και νυν δε ψα[φι]ξαμενου του δαμου του αθηναι[ων] πεμπειν ταν πυθαιδα ποθ αμε δι ετων πλειονων τοις τε χρησμοις και ταις ιστοριαις [α]κολουθως συνεπεδωκε αυτοσαυταν [α συν]οδος και εξαπεστειλε αρχιθε[ωρ]ο[ν] μεν ηρακλειδην γλαυκιου θεωρους δε φιλοδρομον νικοφωντος νουμηνιον αλεξ[αν]δρου μενελαον αριστωνος ευπολεμον ερμογενεος ομοιως δε και διδασκαλον του μ[ε]γαλου χορου νικοκρατη απολλοδωρου και τους αισομενους τον παιανα εις τον θεο[ν] θεοβιον αριστομηδεος δαμωνα βιωνος φιλωταν θεοκλεος καλλικρατη αριστοκλεος σ[α]ραπιωνα αγελαου διωνα διωνος απολλοδωρον χρυσιππου μητροφανην απολλωνι[ου] απολλοδωρον νικανορος τιμοξενον αρχενικου απολλοδωρον απολλοφανεος ολ[βι]ον ζωιλου πολυαρκην λυσιμεδοντος φιλημ[ο]να αριστοδαμου αγησιλαον φιλισκο[υ] φιλιωνα φιλομηλου κλεωνα ευμηλου δημητριον σωκλεος φιλοκλην λυσισκου α[λε]ξανδρον νικολαου ελπινικον επικρατεος δημητριον εχοιτου πινδαρον αριστοτελε[ος] θεοκλη φιλωτα βασιλειδην ποσειδωνιου ευμηδην ευγειτονος μηνοφιλον ιππονικο[υ] σωσον ευθυμιδα διοσκουριδην μενανδρου σατυριωνα σατυριωνος χαρικλη μενεκ[λε]ους προξενον δαματριου διονυσιον νεμονεω θεοξενον απελλεου αρχαγαθον διονυσιου θεογενη παρμενισκου ναυσ[ικρ]ατην ναυσικρατεος αθηναιον αθηναιου μενανδρον [--]ινωπου εξαπεστειλαν δε και ακροαματα τα συναυξησοντα τας του θεου αμερας [αυλη]τας μεν νικοκρατη διοφαντου παμφιλον παμφιλου κιθαριστας δε θοινον θοινου λιμηνι[ο]ν θοινου γλαυκετην φιλωνος θοαν ολυμπιαδου απελλην απελλου ποιμανδριδην επ[ιμεν]ειδου αγηνορα απολλωνιου αυλωιδον δε θεοβιον αριστομηδεος κιθα[ρωιδ]ους δε και καλ[------ ηρ]ακλειδαν κα[λλισ]θενεος κωμωιδους δε δαμωνα βιωνος ραδ[αμανθυν ---]ς μηνοφιλον ιππ[ον]ικου διωνα διωνος απολλοδωρον νικανορος 0[------] νουμηνιον αλε[ξ]ανδρου [θυ]μοτελη φιλο[κ]λ[ε]ο[ς] τραγωιδους δ[ε ------] σαραπιωνα [α]γ[ελ]αου απολλοδωρον χρυσιππου χοροδιδασκαλους δε τ[ων πυθαισταν ελπινικον] επικρατο[υ κλ]εωνα ευμηλου φιλιωνα φιλομηλου κωμικον δε βασιλει[δην --- εν α πα]ντα ενφανιζει ο επιμελητης αυτων φιλοδρομος δ[ε]δαπαν[ηκεναι ταν συνοδον των τ]εχνιταν χρηματα ουκ ολιγα αγαθαι τυχαι δεδοχθαι ται πολει των 0[ελφων επαινεσαι μεν τ]αν συνοδον των εν αθηναις τεχνιταν επι τε ται ποτι ταν πολιν ευν[οιαι και ται ποτι το θ]ειον ευσεβειαι και στεφανωσαι αυταν τωι του θεου στεφανωι ωι πατριο[ν εστι δελφ]οις ομοιως δε και τους επιδεδαμηκοτας και λελειτουργηκοτας των τεχνιτα[ν και ειμε]ν αυτοις πασι προμαντειαν και ασυλιαν ταν υπαρχουσαν αυτοις δια προγονω[ν και τα α]λλα τιμια παντα οσα και τοις αλλοις προξενοις και ευεργεταις τας πολιος υπαρ[χει ανα]γραψαι δε τουτο το ψαφισμα εν τωι ιερωι του απολλωνος επι του θησαυρου του αθη[ναιων] αποστειλαι δε και ποτι ταν βουλαν και τον αθηναιων δαμον και ποτι το κοινον τ[ων περι] τον διονυσον τεχνιταν.	Phokis — Delphi — 138 BC — SIG(3) 698A	1698	Central Greece (IG VII-IX)	1272	Delphi 	 138 BC 	-138.0	-138.0	0.0
347189	[επ ευαινετου αρχοντος επι της αντιο]χιδος [δεκατης πρυτανειας ηι προξενος πυ]λαγορο [αχερδουσιος εγραμματευεν ενηι] και νεα[ι] [----------- της πρυταν]ειας [των προεδρων επεψηφιζεν --------]χος [----------------]λη [----------------]φ [----------------]ρ[-] [-----------------].	Attica — Athens — Akropolis — 335/4 BC — IG II² 331 = 882 — C.J. Schwenk, Athens (1985) 126, 22	1701	Attica (IG I-III)	1700	Attica	 335/4 BC 	-335.0	-334.0	0.0
171497	επι σωχαρευς.	Thrace [Rhodos] — Mesambria (Nesebar) — ca. 325-275 BC — Nessèbre 2 (1980) 168, 34	1697	Thrace and the Lower Danube (IG X)	1687	Thrace and Moesia Inferior 	 ca. 325-275 BC 	-325.0	-275.0	1.0
151747	[θε]ος. τυχη αγαθη. [συμμαχ]ιη χαλκιδευσι [και τωι ιλλυριων βασι]λει και α[ι συνθηκαι. εαν] τις ιηι επι γραβον η επι [την χωραν την γραβου και ιλλυριων] βοηθειν χαλκιδεας παντι σθε[νει κατα το δυνατον. εαν δε τις] ιηι επι χαλκιδεας η επι την χω[ραν την χαλκιδεων αυτικα] βοηθειν γραβον χαλκιδευσι [παντι σθενει κατα το δυνα]τον. ορκους δε ομοσαι αλλη[λοις. αγαθα μεν ευορκεουσι κακα δε επιορ]κεουσιν.	Makedonia (Chalkidike) — Olynthos, S. of — ca. 358-356 BC	1692	Northern Greece (IG X)	1485	Macedonia 	 ca. 358-356 BC	-358.0	-356.0	1.0
